"batsman","bowler","P0","P1","P2","P3","P4","P6","p_not_out"
"BB Sran","A Zampa",0,1,0,0,0,0,NA
"BB Sran","AS Rajpoot",0,1,0,0,0,0,NA
"BB Sran","NM Coulter-Nile",0,1,0,0,0,0,NA
"BCJ Cutting","AR Patel",0.666666666666667,0.333333333333333,0,0,0,0,NA
"BCJ Cutting","CJ Jordan",0.4,0.4,0,0,0.2,0,NA
"BCJ Cutting","CR Woakes",0,0.6,0,0,0.2,0.2,NA
"BCJ Cutting","DJ Bravo",0.4,0.2,0.2,0,0.2,0,NA
"BCJ Cutting","HH Pandya",0.5,0.5,0,0,0,0,NA
"BCJ Cutting","Imran Tahir",0,1,0,0,0,0,NA
"BCJ Cutting","JJ Bumrah",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0.666666666666667
"BCJ Cutting","Kuldeep Yadav",1,0,0,0,0,0,0
"BCJ Cutting","MJ McClenaghan",0,0,0,0,1,0,NA
"BCJ Cutting","MK Tiwary",0,0.5,0,0,0,0.5,NA
"BCJ Cutting","MM Sharma",0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,NA
"BCJ Cutting","R Shukla",1,0,0,0,0,0,NA
"BCJ Cutting","S Kaushik",0.5,0.5,0,0,0,0,0.5
"BCJ Cutting","Sandeep Sharma",0.4,0,0.4,0,0,0.2,NA
"BCJ Cutting","SL Malinga",0.2,0.4,0,0,0.4,0,NA
"BCJ Cutting","SP Narine",0.5,0.5,0,0,0,0,NA
"BCJ Cutting","SR Watson",0.388888888888889,0.111111111111111,0.0555555555555556,0,0.111111111111111,0.333333333333333,NA
"BCJ Cutting","TA Boult",1,0,0,0,0,0,0
"BCJ Cutting","TS Mills",0,1,0,0,0,0,NA
"BE Hendricks","A Nehra",0.5,0.5,0,0,0,0,NA
"BE Hendricks","JJ Bumrah",1,0,0,0,0,0,0
"Bipul Sharma","AA Chavan",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0.666666666666667
"Bipul Sharma","AB Dinda",0.2,0.4,0.2,0,0.2,0,NA
"Bipul Sharma","B Lee",0.333333333333333,0.666666666666667,0,0,0,0,NA
"Bipul Sharma","BA Stokes",0.25,0.25,0.5,0,0,0,NA
"Bipul Sharma","CJ Jordan",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0.666666666666667
"Bipul Sharma","CR Woakes",0.6,0,0.2,0,0,0.2,NA
"Bipul Sharma","DJ Bravo",0,0.5,0,0,0.25,0.25,NA
"Bipul Sharma","DS Kulkarni",0.25,0.25,0.25,0,0,0.25,NA
"Bipul Sharma","J Botha",0,1,0,0,0,0,NA
"Bipul Sharma","JA Morkel",0.333333333333333,0.666666666666667,0,0,0,0,NA
"Bipul Sharma","JD Unadkat",0.375,0.375,0.125,0,0,0.125,0.875
"Bipul Sharma","JO Holder",0,1,0,0,0,0,NA
"Bipul Sharma","KK Cooper",0.25,0.5,0.25,0,0,0,NA
"Bipul Sharma","L Balaji",0.142857142857143,0.428571428571429,0.428571428571429,0,0,0,NA
"Bipul Sharma","M Morkel",0.4,0.2,0,0,0,0.4,NA
"Bipul Sharma","MM Patel",0,1,0,0,0,0,NA
"Bipul Sharma","MN Samuels",0.142857142857143,0.571428571428571,0,0,0.142857142857143,0.142857142857143,NA
"Bipul Sharma","NLTC Perera",0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,NA
"Bipul Sharma","NM Coulter-Nile",0.5,0.5,0,0,0,0,NA
"Bipul Sharma","P Kumar",0.2,0.2,0.4,0,0,0.2,NA
"Bipul Sharma","PP Chawla",0.5,0.5,0,0,0,0,NA
"Bipul Sharma","PP Ojha",0,0.666666666666667,0,0,0.333333333333333,0,NA
"Bipul Sharma","R Bhatia",0.285714285714286,0.571428571428571,0,0,0.142857142857143,0,NA
"Bipul Sharma","R Sharma",0.375,0.125,0.25,0,0.125,0.125,NA
"Bipul Sharma","RP Singh",0.333333333333333,0.666666666666667,0,0,0,0,NA
"Bipul Sharma","SK Trivedi",0.166666666666667,0.5,0.166666666666667,0,0.166666666666667,0,NA
"Bipul Sharma","SL Malinga",0.2,0.4,0.4,0,0,0,0.8
"Bipul Sharma","SP Narine",0.5,0.5,0,0,0,0,0.5
"Bipul Sharma","TA Boult",0.3,0.4,0.1,0,0.2,0,NA
"BJ Haddin","J Syed Mohammad",1,0,0,0,0,0,0.75
"BJ Haddin","S Aravind",0.2,0.2,0.2,0,0.2,0.2,NA
"BJ Haddin","TM Dilshan",0,0.5,0,0,0.5,0,NA
"BJ Hodge","A Kumble",0.833333333333333,0.166666666666667,0,0,0,0,0.916666666666667
"BJ Hodge","A Mishra",0.45,0.4,0.05,0,0.05,0.05,0.95
"BJ Hodge","A Mithun",0.4,0.6,0,0,0,0,NA
"BJ Hodge","A Nehra",0.75,0.166666666666667,0.0833333333333333,0,0,0,0.833333333333333
"BJ Hodge","A Singh",0.6,0.2,0.1,0,0.1,0,NA
"BJ Hodge","A Symonds",0.545454545454545,0.272727272727273,0.0909090909090909,0,0.0909090909090909,0,NA
"BJ Hodge","AA Chavan",0.666666666666667,0,0,0,0.166666666666667,0.166666666666667,NA
"BJ Hodge","AB Agarkar",0.166666666666667,0.75,0.0833333333333333,0,0,0,NA
"BJ Hodge","AB Dinda",0,1,0,0,0,0,NA
"BJ Hodge","AC Thomas",0.666666666666667,0.333333333333333,0,0,0,0,NA
"BJ Hodge","AC Voges",0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,NA
"BJ Hodge","AD Mathews",0.333333333333333,0.666666666666667,0,0,0,0,NA
"BJ Hodge","AG Murtaza",0,0.5,0.5,0,0,0,NA
"BJ Hodge","AM Nayar",0.333333333333333,0.416666666666667,0.166666666666667,0,0.0833333333333333,0,0.916666666666667
"BJ Hodge","Anand Rajan",0.2,0.4,0,0,0.2,0.2,NA
"BJ Hodge","Ankit Sharma",0.25,0.5,0,0,0,0.25,NA
"BJ Hodge","AR Patel",0.25,0.5,0.25,0,0,0,0.75
"BJ Hodge","AUK Pathan",0.5,0.3,0.1,0,0.1,0,NA
"BJ Hodge","Azhar Mahmood",0.307692307692308,0.307692307692308,0.307692307692308,0,0,0.0769230769230769,NA
"BJ Hodge","B Kumar",0.333333333333333,0.333333333333333,0.0833333333333333,0,0.25,0,NA
"BJ Hodge","B Lee",0.375,0.125,0.125,0,0.25,0.125,0.9375
"BJ Hodge","BE Hendricks",0.166666666666667,0,0.166666666666667,0,0.333333333333333,0.333333333333333,NA
"BJ Hodge","Bipul Sharma",0.3,0.5,0.2,0,0,0,0.9
"BJ Hodge","CH Gayle",0.666666666666667,0.333333333333333,0,0,0,0,NA
"BJ Hodge","CH Morris",0.5,0.5,0,0,0,0,NA
"BJ Hodge","DE Bollinger",0.3,0.5,0.1,0,0.1,0,NA
"BJ Hodge","DJ Bravo",0.307692307692308,0.307692307692308,0.115384615384615,0,0.192307692307692,0.0769230769230769,NA
"BJ Hodge","DJG Sammy",0.166666666666667,0.333333333333333,0,0,0.166666666666667,0.333333333333333,NA
"BJ Hodge","DL Vettori",0.333333333333333,0.666666666666667,0,0,0,0,NA
"BJ Hodge","DS Kulkarni",0.2,0.2,0.4,0,0.2,0,NA
"BJ Hodge","DT Christian",0,1,0,0,0,0,NA
"BJ Hodge","DW Steyn",0.291666666666667,0.291666666666667,0.0416666666666667,0,0.375,0,0.958333333333333
"BJ Hodge","FH Edwards",0.75,0.25,0,0,0,0,NA
"BJ Hodge","GR Napier",0.375,0.375,0.0625,0,0.125,0.0625,NA
"BJ Hodge","Harbhajan Singh",0.411764705882353,0.441176470588235,0.0294117647058824,0,0.0882352941176471,0.0294117647058824,NA
"BJ Hodge","Harmeet Singh",0.315789473684211,0.578947368421053,0.0526315789473684,0,0.0526315789473684,0,NA
"BJ Hodge","HV Patel",0.4,0,0.4,0,0.2,0,0.8
"BJ Hodge","I Sharma",1,0,0,0,0,0,0.666666666666667
"BJ Hodge","IK Pathan",0.105263157894737,0.473684210526316,0.0526315789473684,0,0.368421052631579,0,0.947368421052632
"BJ Hodge","Iqbal Abdulla",0.333333333333333,0.666666666666667,0,0,0,0,NA
"BJ Hodge","J Botha",0.5,0.5,0,0,0,0,0.833333333333333
"BJ Hodge","JA Morkel",0.285714285714286,0.285714285714286,0.142857142857143,0,0.285714285714286,0,0.857142857142857
"BJ Hodge","Jaskaran Singh",0.5,0.333333333333333,0,0,0.166666666666667,0,0.833333333333333
"BJ Hodge","JD Ryder",0.5,0.5,0,0,0,0,NA
"BJ Hodge","JD Unadkat",0.2,0.6,0.1,0,0.1,0,NA
"BJ Hodge","JDP Oram",0,1,0,0,0,0,NA
"BJ Hodge","JH Kallis",0.238095238095238,0.476190476190476,0.0952380952380952,0.0476190476190476,0.142857142857143,0,NA
"BJ Hodge","JJ Bumrah",0.25,0.5,0.125,0,0,0.125,NA
"BJ Hodge","JP Faulkner",0.5,0,0,0,0,0.5,0.5
"BJ Hodge","K Santokie",0.285714285714286,0.285714285714286,0.285714285714286,0,0,0.142857142857143,0.857142857142857
"BJ Hodge","KA Pollard",0.142857142857143,0.285714285714286,0.285714285714286,0,0.142857142857143,0.142857142857143,NA
"BJ Hodge","Kamran Khan",0,1,0,0,0,0,NA
"BJ Hodge","Karanveer Singh",0.8,0.2,0,0,0,0,NA
"BJ Hodge","KMDN Kulasekara",0.5,0.25,0.25,0,0,0,NA
"BJ Hodge","KP Appanna",0,1,0,0,0,0,NA
"BJ Hodge","KP Pietersen",0.714285714285714,0.285714285714286,0,0,0,0,NA
"BJ Hodge","KV Sharma",0.375,0.375,0,0,0.125,0.125,NA
"BJ Hodge","L Balaji",0.285714285714286,0.476190476190476,0.0952380952380952,0,0,0.142857142857143,NA
"BJ Hodge","LR Shukla",0.444444444444444,0.222222222222222,0.111111111111111,0,0.222222222222222,0,NA
"BJ Hodge","M Kartik",0.4,0.4,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,NA
"BJ Hodge","M Morkel",0.583333333333333,0.25,0.0833333333333333,0,0.0833333333333333,0,0.833333333333333
"BJ Hodge","M Muralitharan",0.625,0.25,0.125,0,0,0,NA
"BJ Hodge","MG Johnson",0.25,0.25,0,0,0.25,0.25,NA
"BJ Hodge","MM Patel",0.428571428571429,0.428571428571429,0.142857142857143,0,0,0,0.857142857142857
"BJ Hodge","Mohammed Shami",0,0.666666666666667,0,0,0.333333333333333,0,NA
"BJ Hodge","ND Doshi",0.4,0,0,0,0.4,0.2,NA
"BJ Hodge","NLTC Perera",0.5,0.25,0.25,0,0,0,NA
"BJ Hodge","P Awana",0.375,0.5,0,0,0.125,0,NA
"BJ Hodge","P Kumar",0.538461538461538,0.307692307692308,0,0,0.153846153846154,0,NA
"BJ Hodge","P Negi",1,0,0,0,0,0,0
"BJ Hodge","Pankaj Singh",0.5,0,0,0,0.333333333333333,0.166666666666667,NA
"BJ Hodge","PC Valthaty",0,0.5,0,0,0.5,0,NA
"BJ Hodge","PJ Sangwan",0.5,0.5,0,0,0,0,0.833333333333333
"BJ Hodge","PP Chawla",0.464285714285714,0.392857142857143,0.0357142857142857,0.0357142857142857,0.0714285714285714,0,0.964285714285714
"BJ Hodge","PP Ojha",0.341463414634146,0.48780487804878,0.0487804878048781,0,0.121951219512195,0,NA
"BJ Hodge","R Ashwin",0.230769230769231,0.461538461538462,0.230769230769231,0,0,0.0769230769230769,0.923076923076923
"BJ Hodge","R Bhatia",0.125,0.75,0.0625,0,0.0625,0,NA
"BJ Hodge","R Dhawan",0.375,0.5,0,0,0.125,0,NA
"BJ Hodge","R Rampaul",0.142857142857143,0.571428571428571,0,0,0,0.285714285714286,NA
"BJ Hodge","R Sharma",0.333333333333333,0.583333333333333,0,0,0.0833333333333333,0,0.916666666666667
"BJ Hodge","R Vinay Kumar",0.285714285714286,0.428571428571429,0.142857142857143,0,0.142857142857143,0,0.714285714285714
"BJ Hodge","RA Jadeja",0.333333333333333,0.583333333333333,0,0,0.0833333333333333,0,NA
"BJ Hodge","RE van der Merwe",0.333333333333333,0.476190476190476,0.0952380952380952,0,0.0952380952380952,0,0.952380952380952
"BJ Hodge","RG Sharma",0.2,0.4,0,0.2,0.2,0,NA
"BJ Hodge","RJ Harris",0.533333333333333,0.133333333333333,0.0666666666666667,0,0.2,0.0666666666666667,0.866666666666667
"BJ Hodge","RP Singh",0.3,0.5,0.1,0,0,0.1,NA
"BJ Hodge","RR Powar",0,1,0,0,0,0,NA
"BJ Hodge","RS Bopara",1,0,0,0,0,0,NA
"BJ Hodge","S Aravind",1,0,0,0,0,0,0.5
"BJ Hodge","S Gopal",0.25,0.5,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,NA
"BJ Hodge","S Nadeem",0.333333333333333,0.666666666666667,0,0,0,0,NA
"BJ Hodge","SB Jakati",0.333333333333333,0.458333333333333,0.0833333333333333,0.0416666666666667,0,0.0833333333333333,NA
"BJ Hodge","SB Styris",0.3,0.3,0,0,0.4,0,0.9
"BJ Hodge","SB Wagh",1,0,0,0,0,0,NA
"BJ Hodge","Shakib Al Hasan",0.5,0.5,0,0,0,0,NA
"BJ Hodge","SK Raina",0.4,0.36,0.12,0,0.12,0,NA
"BJ Hodge","SK Trivedi",0.454545454545455,0.454545454545455,0,0,0.0909090909090909,0,NA
"BJ Hodge","SK Warne",0.368421052631579,0.421052631578947,0.157894736842105,0,0.0526315789473684,0,0.947368421052632
"BJ Hodge","SL Malinga",0.441860465116279,0.395348837209302,0.0465116279069767,0,0.116279069767442,0,0.976744186046512
"BJ Hodge","SP Narine",0.1875,0.5,0.25,0,0.0625,0,NA
"BJ Hodge","SR Tendulkar",0.333333333333333,0.666666666666667,0,0,0,0,NA
"BJ Hodge","SR Watson",1,0,0,0,0,0,NA
"BJ Hodge","ST Jayasuriya",0.333333333333333,0.5,0,0,0,0.166666666666667,NA
"BJ Hodge","SW Tait",0.555555555555556,0.111111111111111,0,0,0.333333333333333,0,NA
"BJ Hodge","TG Southee",0.25,0.5,0,0,0.25,0,NA
"BJ Hodge","TM Dilshan",0,0.666666666666667,0,0,0.333333333333333,0,NA
"BJ Hodge","UT Yadav",0.5,0.222222222222222,0.0555555555555556,0,0.222222222222222,0,0.944444444444444
"BJ Hodge","V Kohli",0.4,0.4,0,0,0.2,0,NA
"BJ Hodge","VS Malik",0.411764705882353,0.294117647058824,0.176470588235294,0.0588235294117647,0.0588235294117647,0,NA
"BJ Hodge","VY Mahesh",0.5,0.5,0,0,0,0,NA
"BJ Hodge","WD Parnell",0.5,0.333333333333333,0,0,0.166666666666667,0,0.833333333333333
"BJ Hodge","WPUJC Vaas",1,0,0,0,0,0,NA
"BJ Hodge","Y Nagar",0.2,0.4,0,0,0.2,0.2,NA
"BJ Hodge","YA Abdulla",0.25,0.5,0,0,0.125,0.125,NA
"BJ Hodge","YK Pathan",0.526315789473684,0.315789473684211,0,0,0.0526315789473684,0.105263157894737,0.894736842105263
"BJ Hodge","Yuvraj Singh",0.222222222222222,0.555555555555556,0,0,0.222222222222222,0,NA
"BJ Hodge","Z Khan",0.481481481481481,0.259259259259259,0.148148148148148,0,0.0740740740740741,0.037037037037037,0.925925925925926
"BJ Rohrer","AB Dinda",0.666666666666667,0.333333333333333,0,0,0,0,0.666666666666667
"BJ Rohrer","AD Mathews",0.6,0.2,0,0,0.2,0,NA
"BJ Rohrer","AG Murtaza",0,1,0,0,0,0,NA
"BJ Rohrer","AM Nayar",0.5,0.1,0.3,0,0.1,0,0.9
"BJ Rohrer","Azhar Mahmood",0.125,0.375,0,0,0.25,0.25,NA
"BJ Rohrer","CH Gayle",0.4,0.2,0.2,0,0.2,0,NA
"BJ Rohrer","J Syed Mohammad",0.3,0.2,0.1,0,0.4,0,NA
"BJ Rohrer","JA Morkel",0.75,0,0.25,0,0,0,0.75
"BJ Rohrer","JD Unadkat",0.75,0.25,0,0,0,0,0.75
"BJ Rohrer","JP Faulkner",0.142857142857143,0.571428571428571,0,0,0.142857142857143,0.142857142857143,NA
"BJ Rohrer","M Kartik",0.444444444444444,0.444444444444444,0.111111111111111,0,0,0,NA
"BJ Rohrer","MC Henriques",0,1,0,0,0,0,NA
"BJ Rohrer","P Awana",0.555555555555556,0.222222222222222,0,0,0.222222222222222,0,NA
"BJ Rohrer","P Kumar",0,1,0,0,0,0,NA
"BJ Rohrer","PP Chawla",0.428571428571429,0.285714285714286,0.285714285714286,0,0,0,0.857142857142857
"BJ Rohrer","PV Tambe",0.363636363636364,0.272727272727273,0.0909090909090909,0,0.272727272727273,0,NA
"BJ Rohrer","R Ashwin",0,1,0,0,0,0,NA
"BJ Rohrer","R Rampaul",0.666666666666667,0.166666666666667,0.166666666666667,0,0,0,0.833333333333333
"BJ Rohrer","R Sharma",0.5,0.5,0,0,0,0,NA
"BJ Rohrer","R Vinay Kumar",0.5,0.5,0,0,0,0,0.75
"BJ Rohrer","RP Singh",0.4,0.4,0,0,0.2,0,NA
"BJ Rohrer","Sandeep Sharma",0,0.5,0,0,0,0.5,NA
"BJ Rohrer","SK Trivedi",0.333333333333333,0.444444444444444,0.111111111111111,0,0.111111111111111,0,NA
"BJ Rohrer","SR Watson",0.166666666666667,0.333333333333333,0.166666666666667,0,0.333333333333333,0,NA
"BJ Rohrer","STR Binny",0.666666666666667,0.333333333333333,0,0,0,0,NA
"BJ Rohrer","SW Tait",0.4,0,0.2,0,0.4,0,NA
"BJ Rohrer","YK Pathan",0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,NA
"BMAJ Mendis","A Mishra",0,0.666666666666667,0.333333333333333,0,0,0,NA
"BMAJ Mendis","DJ Bravo",0.333333333333333,0.666666666666667,0,0,0,0,NA
"BMAJ Mendis","DJG Sammy",0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.666666666666667
"BMAJ Mendis","DW Steyn",0,0,1,0,0,0,NA
"BMAJ Mendis","JA Morkel",0.6,0.4,0,0,0,0,NA
"BMAJ Mendis","KA Pollard",1,0,0,0,0,0,0
"BMAJ Mendis","KV Sharma",0,1,0,0,0,0,NA
"BMAJ Mendis","MM Sharma",0.5,0.5,0,0,0,0,NA
"BMAJ Mendis","R Ashwin",0,1,0,0,0,0,NA
"BMAJ Mendis","RA Jadeja",0.2,0.6,0.2,0,0,0,NA
"BR Dunk","AB Dinda",0.2,0.2,0.2,0,0.4,0,NA
"BR Dunk","B Kumar",1,0,0,0,0,0,NA
"BR Dunk","DJG Sammy",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0.666666666666667
"BR Dunk","DW Steyn",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,NA
"BR Dunk","HV Patel",1,0,0,0,0,0,0
"BR Dunk","KV Sharma",0.4,0,0.2,0,0.4,0,NA
"BR Dunk","MA Starc",0.625,0.25,0.125,0,0,0,NA
"BR Dunk","Sandeep Sharma",0.5,0.25,0,0,0.25,0,0.75
"C de Grandhomme","A Choudhary",0.714285714285714,0.142857142857143,0.142857142857143,0,0,0,NA
"C de Grandhomme","A Nehra",1,0,0,0,0,0,NA
"C de Grandhomme","B Kumar",0.375,0.5,0,0,0.125,0,0.875
"C de Grandhomme","BA Stokes",0,0.666666666666667,0,0,0.333333333333333,0,NA
"C de Grandhomme","DT Christian",0,0.75,0,0,0.25,0,NA
"C de Grandhomme","HH Pandya",0.5,0.25,0,0,0,0.25,0.75
"C de Grandhomme","Imran Tahir",0,0.666666666666667,0,0,0.111111111111111,0.222222222222222,NA
"C de Grandhomme","JD Unadkat",1,0,0,0,0,0,0.5
"C de Grandhomme","KH Pandya",0.166666666666667,0.666666666666667,0,0,0.166666666666667,0,NA
"C de Grandhomme","KV Sharma",1,0,0,0,0,0,0
"C de Grandhomme","MG Johnson",0,1,0,0,0,0,NA
"C de Grandhomme","MJ Henry",0,0.5,0,0,0.5,0,NA
"C de Grandhomme","MM Sharma",0,1,0,0,0,0,NA
"C de Grandhomme","Mohammed Siraj",0.4,0.2,0.2,0,0,0.2,NA
"C de Grandhomme","P Negi",0.375,0.375,0.125,0,0.125,0,0.875
"C de Grandhomme","R Vinay Kumar",0.2,0.2,0,0,0.6,0,NA
"C de Grandhomme","S Badree",0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,NA
"C de Grandhomme","S Kaul",0.666666666666667,0.333333333333333,0,0,0,0,0.666666666666667
"C de Grandhomme","Sandeep Sharma",0,0.666666666666667,0.333333333333333,0,0,0,NA
"C de Grandhomme","SN Thakur",0,1,0,0,0,0,NA
"C de Grandhomme","TM Head",0.2,0.6,0,0,0,0.2,NA
"C de Grandhomme","YS Chahal",0.714285714285714,0.142857142857143,0.142857142857143,0,0,0,0.857142857142857
"C de Grandhomme","Z Khan",0.5,0.5,0,0,0,0,0.5
"C Madan","A Mishra",1,0,0,0,0,0,NA
"C Madan","A Nehra",0.727272727272727,0.0909090909090909,0,0,0.181818181818182,0,NA
"C Madan","AB McDonald",1,0,0,0,0,0,0
"C Madan","PJ Sangwan",0.5,0.333333333333333,0,0,0.166666666666667,0,NA
"C Munro","B Kumar",0.25,0.5,0.25,0,0,0,NA
"C Munro","BB Sran",0.571428571428571,0.142857142857143,0.142857142857143,0,0.142857142857143,0,NA
"C Munro","DJ Hooda",0.4,0.4,0,0,0.2,0,0.8
"C Munro","HH Pandya",0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,NA
"C Munro","JJ Bumrah",0.666666666666667,0.333333333333333,0,0,0,0,NA
"C Munro","KS Williamson",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,NA
"C Munro","MC Henriques",0.333333333333333,0.666666666666667,0,0,0,0,NA
"C Munro","Mustafizur Rahman",0.333333333333333,0.666666666666667,0,0,0,0,NA
"C Nanda","MM Patel",1,0,0,0,0,0,NA
"CA Ingram","DE Bollinger",0.5,0.5,0,0,0,0,NA
"CA Ingram","Harbhajan Singh",0,1,0,0,0,0,NA
"CA Ingram","MR Marsh",0,1,0,0,0,0,NA
"CA Ingram","R Ashwin",0.777777777777778,0.111111111111111,0,0,0.111111111111111,0,0.888888888888889
"CA Ingram","R Sharma",0,1,0,0,0,0,NA
"CA Ingram","SK Raina",0,1,0,0,0,0,NA
"CA Ingram","SL Malinga",1,0,0,0,0,0,0
"CA Ingram","Yuvraj Singh",0.5,0.166666666666667,0.166666666666667,0,0.166666666666667,0,NA
"CA Lynn","A Chandila",0.666666666666667,0.333333333333333,0,0,0,0,NA
"CA Lynn","A Choudhary",0.5,0,0,0,0.333333333333333,0.166666666666667,NA
"CA Lynn","AB Dinda",0,1,0,0,0,0,NA
"CA Lynn","AR Patel",0.333333333333333,0.4,0.0666666666666667,0,0.133333333333333,0.0666666666666667,0.933333333333333
"CA Lynn","B Kumar",0.5,0,0,0,0,0.5,0.5
"CA Lynn","DR Smith",0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.5,NA
"CA Lynn","DS Kulkarni",0.2,0.2,0.2,0,0.1,0.3,NA
"CA Lynn","JA Morkel",0.5,0.25,0,0,0.25,0,NA
"CA Lynn","JJ Bumrah",0.466666666666667,0.266666666666667,0.266666666666667,0,0,0,0.866666666666667
"CA Lynn","KH Pandya",0.333333333333333,0.666666666666667,0,0,0,0,NA
"CA Lynn","KV Sharma",0,1,0,0,0,0,NA
"CA Lynn","L Balaji",0.25,0.5,0,0,0.25,0,NA
"CA Lynn","M Muralitharan",0.142857142857143,0.571428571428571,0,0,0,0.285714285714286,NA
"CA Lynn","MA Starc",0,1,0,0,0,0,NA
"CA Lynn","MG Johnson",0.636363636363636,0.0909090909090909,0.0909090909090909,0,0.181818181818182,0,NA
"CA Lynn","MJ Henry",0.2,0.3,0.1,0,0.3,0.1,NA
"CA Lynn","MJ McClenaghan",0.454545454545455,0.272727272727273,0.0909090909090909,0,0.181818181818182,0,NA
"CA Lynn","MM Sharma",0,0.5,0,0,0.5,0,NA
"CA Lynn","MS Gony",0.666666666666667,0,0,0,0.166666666666667,0.166666666666667,NA
"CA Lynn","P Kumar",0.166666666666667,0.666666666666667,0,0,0.166666666666667,0,NA
"CA Lynn","P Negi",0.5,0.5,0,0,0,0,0.5
"CA Lynn","R Dhawan",0.571428571428571,0.285714285714286,0,0,0.142857142857143,0,NA
"CA Lynn","R Tewatia",0.416666666666667,0.583333333333333,0,0,0,0,NA
"CA Lynn","R Vinay Kumar",1,0,0,0,0,0,0.5
"CA Lynn","S Aravind",0.75,0.25,0,0,0,0,NA
"CA Lynn","S Badree",0.5,0.5,0,0,0,0,NA
"CA Lynn","S Kaushik",0.454545454545455,0.272727272727273,0,0,0.181818181818182,0.0909090909090909,NA
"CA Lynn","Sandeep Sharma",0.533333333333333,0.333333333333333,0,0,0.133333333333333,0,NA
"CA Lynn","SB Jakati",0.142857142857143,0.714285714285714,0.142857142857143,0,0,0,NA
"CA Lynn","SK Trivedi",0.5,0.5,0,0,0,0,0.5
"CA Lynn","SL Malinga",0.333333333333333,0.444444444444444,0,0,0.111111111111111,0.111111111111111,NA
"CA Lynn","SR Watson",0,0.666666666666667,0.333333333333333,0,0,0,NA
"CA Lynn","STR Binny",0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,NA
"CA Lynn","SW Tait",0.8,0,0,0,0.2,0,NA
"CA Lynn","Swapnil Singh",0.222222222222222,0.333333333333333,0.333333333333333,0,0,0.111111111111111,NA
"CA Lynn","TG Southee",0.5,0,0.125,0,0.125,0.25,NA
"CA Lynn","VR Aaron",0.571428571428571,0.285714285714286,0,0,0.142857142857143,0,0.857142857142857
"CA Lynn","YS Chahal",0.380952380952381,0.19047619047619,0.0952380952380952,0,0.142857142857143,0.19047619047619,0.952380952380952
"CA Pujara","A Kumble",0.6,0.4,0,0,0,0,NA
"CA Pujara","A Mishra",0.307692307692308,0.538461538461538,0.0769230769230769,0,0.0769230769230769,0,NA
"CA Pujara","A Nehra",0.285714285714286,0.428571428571429,0,0,0.285714285714286,0,NA
"CA Pujara","A Symonds",0.5,0.166666666666667,0,0,0.333333333333333,0,0.833333333333333
"CA Pujara","AB Dinda",1,0,0,0,0,0,0
"CA Pujara","AC Voges",0.375,0.5,0,0,0,0.125,NA
"CA Pujara","AJ Finch",0.4,0.4,0.2,0,0,0,NA
"CA Pujara","Azhar Mahmood",0.444444444444444,0.444444444444444,0,0,0.111111111111111,0,NA
"CA Pujara","B Kumar",0.833333333333333,0.166666666666667,0,0,0,0,NA
"CA Pujara","B Lee",0.833333333333333,0,0,0,0,0.166666666666667,NA
"CA Pujara","CJ Anderson",0.666666666666667,0,0,0,0.333333333333333,0,0.666666666666667
"CA Pujara","DAJ Bracewell",0,1,0,0,0,0,NA
"CA Pujara","DE Bollinger",1,0,0,0,0,0,0
"CA Pujara","DJG Sammy",0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0.666666666666667
"CA Pujara","DS Kulkarni",0.666666666666667,0.166666666666667,0,0,0.166666666666667,0,NA
"CA Pujara","DT Christian",0,1,0,0,0,0,NA
"CA Pujara","DW Steyn",0.55,0.15,0.05,0,0.25,0,0.95
"CA Pujara","FY Fazal",0,1,0,0,0,0,NA
"CA Pujara","Harmeet Singh",0.5,0.25,0,0,0.25,0,NA
"CA Pujara","IK Pathan",0.526315789473684,0.315789473684211,0.105263157894737,0,0.0526315789473684,0,NA
"CA Pujara","JA Morkel",0.5,0.333333333333333,0,0,0.166666666666667,0,NA
